id,name,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,statut,address,tel,fax
46-003,المركز المتقدم عين تموشنت01,المركز المتقدم عين تموشنت01,46,4601,Ain Temouchent,35.301399,-1.13508,exact,dgpc_map,dgpc,"{""dgpc"":""30"",""dgpc_wilaya"":""46""}",POSTE AVANCE,"ROUTE CHAABAT EL LEHAM, AIN TEMOUCHENT",043776406,043776406
46-004,الوحدة الرئيسية عين تموشنت,الوحدة الرئيسية عين تموشنت,46,4601,Ain Temouchent,35.289101,-1.12426,exact,dgpc_map,dgpc,"{""dgpc"":""31"",""dgpc_wilaya"":""46""}",UNITE PRINCIPALE,"CITE DJAALEB ELHADJ, AIN TEMOUCHENT",043798635,043798400
46-005,وحدة القطاع عين الطلبة,وحدة القطاع عين الطلبة,46,4618,Ain Tolba,35.257,-1.25458,exact,dgpc_map,dgpc,"{""dgpc"":""32"",""dgpc_wilaya"":""46""}",UNITE DE SECTEUR,"CITE 80LOGEMENTS, AIN TOLBA",043797532,043797532
46-006,الوحدة الثانوية بني صاف,الوحدة الثانوية بني صاف,46,4623,Beni Saf,35.304199,-1.35812,exact,dgpc_map,dgpc,"{""dgpc"":""33"",""dgpc_wilaya"":""46""}",UNITE SECONDAIRE,"CITE SIDI EL SAHBI, BENI SAF",043747602,043747623
46-007,الوحدة البحرية بني صاف,الوحدة البحرية بني صاف,46,4623,Beni Saf,35.303101,-1.39038,exact,dgpc_map,dgpc,"{""dgpc"":""34"",""dgpc_wilaya"":""46""}",UNITE MARINE,"PORT BENI SAF, BENI SAF",043744632,043744632
46-008,الوحدة الثانوية ولهاصة الغرابة,الوحدة الثانوية ولهاصة الغرابة,46,4625,Oulhaca El Gheraba,35.239899,-1.515,exact,dgpc_map,dgpc,"{""dgpc"":""35"",""dgpc_wilaya"":""46""}",UNITE SECONDAIRE,"CITE CAPCS, OULHACA EL GHERRABA",043690708,043690705
46-009,الوحدة الثانوية عين الأربعاء,الوحدة الثانوية عين الأربعاء,46,4609,Ain El Arbaa,35.407501,-0.886887,exact,dgpc_map,dgpc,"{""dgpc"":""57"",""dgpc_wilaya"":""46""}",UNITE SECONDAIRE,"CITE BOUZOUINA MOHAMED, AIN EL ARBAA",043712735,043712735
46-010,الوحدة الثانوية حمام بوحجر,الوحدة الثانوية حمام بوحجر,46,4604,Hammam Bou Hadjar,35.380901,-0.972651,exact,dgpc_map,dgpc,"{""dgpc"":""58"",""dgpc_wilaya"":""46""}",UNITE SECONDAIRE,"RUE BEN SALAH BELOUFA, HAMMAM BOUHADJER",043711148,043711147
46-011,مديرية الحماية المدنية عين تيموشنت,مديرية الحماية المدنية عين تيموشنت,46,4601,Ain Temouchent,35.301102,-1.13482,exact,dgpc_map,dgpc,"{""dgpc"":""83"",""dgpc_wilaya"":""46""}",SIEGE DE DIRECTION WILAYA,"ROUTE CHAABAT EL LEHAM, AIN TEMOUCHENT",043776992,043776990
46-012,وحدة القطاع بوزجار,وحدة القطاع بوزجار,46,4605,Bouzedjar,35.572498,-1.16438,exact,dgpc_map,dgpc,"{""dgpc"":""516"",""dgpc_wilaya"":""46""}",UNITE DE SECTEUR,"PORT BOUZEDJAR, BOUZEDJAR",043666006,043666006
46-013,المركز المتقدم عين تموشنت02,المركز المتقدم عين تموشنت02,46,4601,Ain Temouchent,35.292599,-1.13746,exact,dgpc_map,dgpc,"{""dgpc"":""641"",""dgpc_wilaya"":""46""}",POSTE AVANCE,"RUE AMOUR AHMED, AIN TEMOUCHENT",043782449,043782449
46-014,وحدة القطاع سيدي بن عدة,وحدة القطاع سيدي بن عدة,46,4612,Sidi Ben Adda,35.303101,-1.18097,exact,dgpc_map,dgpc,"{""dgpc"":""642"",""dgpc_wilaya"":""46""}",UNITE DE SECTEUR,"RUE LAARIKI AHMED, SIDI BEN ADDA",043618542,043618547
46-015,الوحدة الثانوية العامرية,الوحدة الثانوية العامرية,46,4606,El Amria,35.522499,-1.026,exact,dgpc_map,dgpc,"{""dgpc"":""665"",""dgpc_wilaya"":""46""}",UNITE SECONDAIRE,"CITE 240LOGEMENTS, EL AMERIA",043766031,043766038
47-001,مديرية الحماية المدنية غرداية,مديرية الحماية المدنية غرداية,47,4701,Ghardaia,32.510399,3.68018,exact,dgpc_map,dgpc,"{""dgpc"":""454"",""dgpc_wilaya"":""47""}",SIEGE DE DIRECTION WILAYA,"RN01 ZONE BOUHRAOUA, GHARDAIA",029259488,029259498
47-002,وحدة القطاع غرداية,وحدة القطاع غرداية,47,4701,Ghardaia,32.492298,3.68177,exact,dgpc_map,dgpc,"{""dgpc"":""455"",""dgpc_wilaya"":""47""}",UNITE DE SECTEUR,"RUE DAHANE IBRAHIM CENTRE VILLE GHARDAIA, GHARDAIA",029289911,029289973
47-003,الوحدة الرئيسية غرداية,الوحدة الرئيسية غرداية,47,4701,Ghardaia,32.509399,3.68027,exact,dgpc_map,dgpc,"{""dgpc"":""456"",""dgpc_wilaya"":""47""}",UNITE PRINCIPALE,"RN01 ZONE BOUHRAOUA, GHARDAIA",029259471,029259471
47-004,الوحدة الثانوية بريان,الوحدة الثانوية بريان,47,4704,Berriane,32.834301,3.75541,exact,dgpc_map,dgpc,"{""dgpc"":""457"",""dgpc_wilaya"":""47""}",UNITE SECONDAIRE,"RN01 CITE BALOUH, BERRIANE",029249991,029249992
47-005,الوحدة الثانوية القرارة,الوحدة الثانوية القرارة,47,4702,El Guerrara,32.784401,4.48056,exact,dgpc_map,dgpc,"{""dgpc"":""458"",""dgpc_wilaya"":""47""}",UNITE SECONDAIRE,"CW33 CITE SIDI BELKHIR, EL GUERRARA",029228005,029228114
47-006,الوحدة الثانوية متليلي,الوحدة الثانوية متليلي,47,4705,Metlili,32.248299,3.63139,exact,dgpc_map,dgpc,"{""dgpc"":""460"",""dgpc_wilaya"":""47""}",UNITE SECONDAIRE,"SAKIET MOUSSA, METLILI",029294118,029294119
47-007,الوحدة الثانوية زلفانة,الوحدة الثانوية زلفانة,47,4708,Zelfana,32.390099,4.22468,exact,dgpc_map,dgpc,"{""dgpc"":""461"",""dgpc_wilaya"":""47""}",UNITE SECONDAIRE,"CITE 05 JUILLET CENTRE VILLE ZELFANA, ZELFANA",029264547,029264545
47-008,الوحدة الثانوية ضاية بن ضحوة,الوحدة الثانوية ضاية بن ضحوة,47,4707,Dhayet Bendhahoua,32.5299,3.60877,exact,dgpc_map,dgpc,"{""dgpc"":""496"",""dgpc_wilaya"":""47""}",UNITE SECONDAIRE,"CW147 RUE DE L'ARMEE DE LIBERATION NATIONALE(L'ALN), DHAYET BENDAHOUA",029251728,029251259
47-009,الوحدة الثانوية بونورة,الوحدة الثانوية بونورة,47,4710,Bounoura,32.396198,3.76448,exact,dgpc_map,dgpc,"{""dgpc"":""643"",""dgpc_wilaya"":""47""}",UNITE SECONDAIRE,"ZONE INDUSTRIELLE BOUNOURA, BOUNOURA",029256032,029256137
47-010,المركز المتقدم العطف,المركز المتقدم العطف,47,4712,El Atteuf,32.476398,3.73722,exact,dgpc_map,dgpc,"{""dgpc"":""760"",""dgpc_wilaya"":""47""}",POSTE AVANCE,"CW105 CITE BAYOUB AOUKACEM, EL ATTEUF",029274426,029274464
47-011,المركز المتقدم غرداية,المركز المتقدم غرداية,47,4701,Ghardaia,32.489399,3.6525,exact,dgpc_map,dgpc,"{""dgpc"":""816"",""dgpc_wilaya"":""47""}",POSTE AVANCE,"CHAABAT EL NICHANE, GHARDAIA",029280526,029280635
47-012,المركز المتقدم سبسب,المركز المتقدم سبسب,47,4709,Sebseb,32.1628,3.58806,exact,dgpc_map,dgpc,"{""dgpc"":""817"",""dgpc_wilaya"":""47""}",POSTE AVANCE,SEBSEB,029296220,029296266
47-013,الوحدة الثانوية المنصورة,الوحدة الثانوية المنصورة,47,4713,Mansoura,31.9813,3.74793,exact,dgpc_map,dgpc,"{""dgpc"":""644"",""dgpc_wilaya"":""47""}",UNITE SECONDAIRE,"RN01 CENTRE VILLE EL MANSOURA, EL MANSOURA",029276196,029296139
48-001,الوحدة الثانوية وادي رهيو,الوحدة الثانوية وادي رهيو,48,4802,Oued-Rhiou,35.9669,0.917093,exact,dgpc_map,dgpc,"{""dgpc"":""84"",""dgpc_wilaya"":""48""}",UNITE SECONDAIRE,"RUE FELLAH BOU ABDALLAH, OUED RHIOU",046772070,046772070
48-002,الوحدة الثانوية الحمادنة,الوحدة الثانوية الحمادنة,48,4807,El H'madna,35.893398,0.737869,exact,dgpc_map,dgpc,"{""dgpc"":""85"",""dgpc_wilaya"":""48""}",UNITE SECONDAIRE,"VILLAGE BOUREKBA, EL HAMADNA",046834128,046834128
48-003,الوحدة الثانوية منداس,الوحدة الثانوية منداس,48,4828,Mendes,35.648399,0.857217,exact,dgpc_map,dgpc,"{""dgpc"":""86"",""dgpc_wilaya"":""48""}",UNITE SECONDAIRE,"RN23, MENDES",046860915,046860915
48-004,الوحدة الثانوية زمورة,الوحدة الثانوية زمورة,48,4812,Zemmoura,35.719399,0.748111,exact,dgpc_map,dgpc,"{""dgpc"":""87"",""dgpc_wilaya"":""48""}",UNITE SECONDAIRE,"SORTIE ZEMMOURA VERS RN23, ZEMMOURA",046865231,046865231
48-005,مديرية الحماية المدنية غليزان,مديرية الحماية المدنية غليزان,48,4801,Relizane,35.720501,0.563866,exact,dgpc_map,dgpc,"{""dgpc"":""88"",""dgpc_wilaya"":""48""}",SIEGE DE DIRECTION WILAYA,"ROUTE COMMUNE SIDI M'HAMED BEN AOUDA, RELIZANE",046728684,046728585
48-006,الوحدة الرئيسية بن داود,الوحدة الرئيسية بن داود,48,4835,Bendaoud,35.720699,0.53007,exact,dgpc_map,dgpc,"{""dgpc"":""89"",""dgpc_wilaya"":""48""}",UNITE PRINCIPALE,"ROND-POINT VERS RN04-CENTRE VILLE BEN DAOUD, BEN DAOUD",046749393,046749494
48-007,الوحدة الثانوية عمي موسى,الوحدة الثانوية عمي موسى,48,4811,Ammi Moussa,35.876999,1.10587,exact,dgpc_map,dgpc,"{""dgpc"":""90"",""dgpc_wilaya"":""48""}",UNITE SECONDAIRE,"RUE COMMANDANT SI ALI, AMMI MOUSSA",046842414,046842414
48-008,الوحدة الثانوية سيدي محمد بن علي,الوحدة الثانوية سيدي محمد بن علي,48,4808,Sidi M'hamed Benali,36.146198,0.831591,exact,dgpc_map,dgpc,"{""dgpc"":""91"",""dgpc_wilaya"":""48""}",UNITE SECONDAIRE,"RN90, SIDI M'HAMED BEN ALI",046940469,046940469
48-009,الوحدة الثانوية يلل,الوحدة الثانوية يلل,48,4825,Yellel,35.714401,0.339735,exact,dgpc_map,dgpc,"{""dgpc"":""92"",""dgpc_wilaya"":""48""}",UNITE SECONDAIRE,"RN04, YELLEL",046812569,046812569
48-010,وحدة القطاع غليزان,وحدة القطاع غليزان,48,4801,Relizane,35.738701,0.545959,exact,dgpc_map,dgpc,"{""dgpc"":""517"",""dgpc_wilaya"":""48""}",UNITE DE SECTEUR,"RN04, RELIZANE",046725555,046725555
48-011,مركز إسعاف الطرقات يلل,مركز إسعاف الطرقات يلل,48,4825,Yellel,35.7342,0.299369,exact,dgpc_map,dgpc,"{""dgpc"":""518"",""dgpc_wilaya"":""48""}",POSTE DE SECOURS ROUTIER,"ROUTE RELIZANE-ECHANGEUR AUTOROUTE EST-OUEST, YELLEL",0470002201,/
48-012,الوحدة الثانوية مازونة,الوحدة الثانوية مازونة,48,4822,Mazouna,36.118401,0.861693,exact,dgpc_map,dgpc,"{""dgpc"":""645"",""dgpc_wilaya"":""48""}",UNITE SECONDAIRE,"CENTRE VILLE MAZOUNA, MAZOUNA",046949090,046949090
48-013,الوحدة الثانوية جديوية,الوحدة الثانوية جديوية,48,4814,Djidiouia,35.9286,0.839618,exact,dgpc_map,dgpc,"{""dgpc"":""646"",""dgpc_wilaya"":""48""}",UNITE SECONDAIRE,"ROND-POINT VERS CW07-RN04, DJEDOUIA",046837122,046837122
49-001,الوحدة الرئيسية تيميمون,الوحدة الرئيسية تيميمون,49,0109,Timimoun,29.2752,0.24019,approximate,dgpc_map,dgpc,"{""dgpc"":""349"",""dgpc_wilaya"":""49""}",UNITE PRINCIPALE,"RN118-ROUTE MASSINE, TIMIMOUN",049304544/45,049304547
49-002,الوحدة الثانوية أوقروت,الوحدة الثانوية أوقروت,49,0123,Aougrout,28.697,0.344086,exact,dgpc_map,dgpc,"{""dgpc"":""353"",""dgpc_wilaya"":""49""}",UNITE SECONDAIRE,AOUGROUT,044008190,044008189
49-003,الوحدة الثانوية تنيركوك,الوحدة الثانوية تنيركوك,49,0107,Ksar Kaddour,29.6961,0.698181,exact,dgpc_map,dgpc,"{""dgpc"":""398"",""dgpc_wilaya"":""49""}",UNITE SECONDAIRE,"RN118, TINERKOUK",049309161,049309162
49-004,الوحدة الثانوية شروين,الوحدة الثانوية شروين,49,0103,Charouine,29.0215,-0.252281,exact,dgpc_map,dgpc,"{""dgpc"":""541"",""dgpc_wilaya"":""49""}",UNITE SECONDAIRE,"RN51A, CHAROUINE",049306088/89/90,049306088
49-005,مديرية الحماية المدنية تيميمون,مديرية الحماية المدنية تيميمون,49,0109,Timimoun,29.2752,0.24019,approximate,dgpc_map,dgpc,"{""dgpc"":""830"",""dgpc_wilaya"":""49""}",SIEGE DE DIRECTION WILAYA,"RN118-ROUTE MASSINE, TIMIMOUN",049304614,049304598
49-006,المركز المتقدم تيميمون,المركز المتقدم تيميمون,49,0109,Timimoun,29.5191,1.55183,exact,dgpc_map,dgpc,"{""dgpc"":""874"",""dgpc_wilaya"":""49""}",POSTE AVANCE,"VILLAGE AMGUIDEN, TIMIMOUN",049301199,049301199
50-001,الوحدة الرئيسية برج باجي مختار,الوحدة الرئيسية برج باجي مختار,50,0125,Bordj Badji Mokhtar,21.3335,0.958699,approximate,dgpc_map,dgpc,"{""dgpc"":""352"",""dgpc_wilaya"":""50""}",UNITE PRINCIPALE,"RN06, BORDJ BADI MOKHTAR",049329818,049329819
50-002,(PK400)المركز المتقدم برج باجي مختار,(PK400)المركز المتقدم برج باجي مختار,50,0125,Bordj Badji Mokhtar,23.389,1.00025,exact,dgpc_map,dgpc,"{""dgpc"":""799"",""dgpc_wilaya"":""50""}",POSTE AVANCE,"RN06 PK400, BORDJ BADJI MOKHTAR",/,/
50-003,مديرية الحماية المدنية برج باجي مختار,مديرية الحماية المدنية برج باجي مختار,50,0125,Bordj Badji Mokhtar,21.3335,0.958699,approximate,dgpc_map,dgpc,"{""dgpc"":""831"",""dgpc_wilaya"":""50""}",SIEGE DE DIRECTION WILAYA,"NOUVELLE CITE ADMINISTRATIVE, BORDJ BADI MOKHTAR",044009922,044009922
51-001,الوحدة الرئيسية أولاد جلال,الوحدة الرئيسية أولاد جلال,51,0705,Ouled Djellal,34.436001,5.06884,approximate,dgpc_map,dgpc,"{""dgpc"":""476"",""dgpc_wilaya"":""51""}",UNITE PRINCIPALE,"RUE DE L'INDEPENDANCE OULED DJELLAL, OULED DJELLAL",033661214,033661214
51-002,الوحدة الثانوية سيدي خالد,الوحدة الثانوية سيدي خالد,51,0708,Sidi Khaled,34.407799,5.00583,exact,dgpc_map,dgpc,"{""dgpc"":""748"",""dgpc_wilaya"":""51""}",UNITE SECONDAIRE,"CW60, SIDI KHALED",033565405,033565405
51-003,مديرية الحماية المدنية أولاد جلال,مديرية الحماية المدنية أولاد جلال,51,0705,Ouled Djellal,34.436001,5.06884,approximate,dgpc_map,dgpc,"{""dgpc"":""832"",""dgpc_wilaya"":""51""}",SIEGE DE DIRECTION WILAYA,"CITE ADMINISTRATIVE NOUVELLE VILLE, OULED DJELLAL",044245456,044245409
52-001,الوحدة الرئيسية بني عباس,الوحدة الرئيسية بني عباس,52,0807,Beni-Abbes,30.129299,-2.15437,approximate,dgpc_map,dgpc,"{""dgpc"":""528"",""dgpc_wilaya"":""52""}",UNITE PRINCIPALE,"RUE 20 AOUT, BENI ABBES",049286050,049286050
52-002,الوحدة الثانوية كرزاز,الوحدة الثانوية كرزاز,52,0818,Kerzaz,29.4498,-1.44164,exact,dgpc_map,dgpc,"{""dgpc"":""529"",""dgpc_wilaya"":""52""}",UNITE SECONDAIRE,"RN06 CITE 32LOGEMENTS, KERZAZ",049298802,049298802
52-003,الوحدة الثانوية تبلبلة,الوحدة الثانوية تبلبلة,52,0807,Beni-Abbes,29.408199,-3.25514,exact,dgpc_map,dgpc,"{""dgpc"":""531"",""dgpc_wilaya"":""52""}",UNITE SECONDAIRE,"CENTRE VILLE TABALBALA, TABALBALA",049270894,049270894
52-004,المركز المتقدم تبلبلة,المركز المتقدم تبلبلة,52,0811,Igli,29.774401,-4.00917,exact,dgpc_map,dgpc,"{""dgpc"":""535"",""dgpc_wilaya"":""52""}",POSTE AVANCE,"RN50-CW02, TABELBALA",049270102,049270103
52-005,الوحدة الثانوية الواتة,الوحدة الثانوية الواتة,52,0814,El Ouata,29.8589,-1.85639,exact,dgpc_map,dgpc,"{""dgpc"":""536"",""dgpc_wilaya"":""52""}",UNITE SECONDAIRE,"RN06 LA NOUVELLE CITE, EL OUATA",049280116,049280116
52-006,الوحدة الثانوية أولاد خضير,الوحدة الثانوية أولاد خضير,52,0803,Ouled-Khodeir,29.2491,-1.07343,exact,dgpc_map,dgpc,"{""dgpc"":""552"",""dgpc_wilaya"":""52""}",UNITE SECONDAIRE,"LA NOUVELLE CITE OULED KHOUDIR, OULED KHOUDIR",049297717,049297719
52-007,الوحدة الثانوية إقلي,الوحدة الثانوية إقلي,52,0811,Igli,30.454201,-2.29111,exact,dgpc_map,dgpc,"{""dgpc"":""553"",""dgpc_wilaya"":""52""}",UNITE SECONDAIRE,"ANCIEN PALAIS D'IGLI, IGLI",049281087,049281086
52-008,مديرية الحماية المدنية بني عباس,مديرية الحماية المدنية بني عباس,52,0807,Beni-Abbes,30.129299,-2.15437,approximate,dgpc_map,dgpc,"{""dgpc"":""833"",""dgpc_wilaya"":""52""}",SIEGE DE DIRECTION WILAYA,"RUE 20 AOUT, BENI ABBES",049286050,049286050
53-001,المركز المتقدم تيقنتور_إن صالح,المركز المتقدم تيقنتور_إن صالح,53,1110,Foggaret Ezzoua,28.469801,2.54076,exact,dgpc_map,dgpc,"{""dgpc"":""160"",""dgpc_wilaya"":""53""}",POSTE AVANCE,"RN01 ZONE TEGUENTOUR, IN SALAH",029365168,029365168
53-002,الوحدة الرئيسية إن صالح,الوحدة الرئيسية إن صالح,53,1108,Ain Salah,27.200001,2.48974,approximate,dgpc_map,dgpc,"{""dgpc"":""413"",""dgpc_wilaya"":""53""}",UNITE PRINCIPALE,"RN01 ZONE INDUSTRIELLE, IN SALAH",029386464,029386478
53-003,الوحدة الثانوية إن غار,الوحدة الثانوية إن غار,53,1108,Ain Salah,27.1106,1.90681,exact,dgpc_map,dgpc,"{""dgpc"":""539"",""dgpc_wilaya"":""53""}",UNITE SECONDAIRE,"CITE EL KSAR EL DJADID, IN GHAR",029369734,029369733
53-004,مديرية الحماية المدنية إن صالح,مديرية الحماية المدنية إن صالح,53,1108,Ain Salah,27.200001,2.48974,approximate,dgpc_map,dgpc,"{""dgpc"":""834"",""dgpc_wilaya"":""53""}",SIEGE DE DIRECTION WILAYA,"RN01 ZONE INDUSTRIELLE, IN SALAH",029361101,029361101
54-001,الوحدة الرئيسية إن قزام,الوحدة الرئيسية إن قزام,54,1104,Ain Guezzam,19.570499,5.7723,approximate,dgpc_map,dgpc,"{""dgpc"":""162"",""dgpc_wilaya"":""54""}",UNITE PRINCIPALE,"RN01 CENTRE VILLE IN GUEZAM, IN GUEZAM",029354555/029354141,029354138
54-002,الوحدة الثانوية تين زواتين,الوحدة الثانوية تين زواتين,54,1107,Tin Zouatine,19.9648,2.978,exact,dgpc_map,dgpc,"{""dgpc"":""751"",""dgpc_wilaya"":""54""}",UNITE SECONDAIRE,"CITE AIN DHADHNE CENTRE VILLE TIN ZAOUATINE, TIN ZAOUATINE",029357173,029357373
54-003,مديرية الحماية المدنية إن قزام,مديرية الحماية المدنية إن قزام,54,1104,Ain Guezzam,19.570499,5.7723,approximate,dgpc_map,dgpc,"{""dgpc"":""835"",""dgpc_wilaya"":""54""}",SIEGE DE DIRECTION WILAYA,"RN01 CENTRE VILLE IN GUEZAM, IN GUEZAM",029351323/28/36,029354138
55-001,الوحدة الثانوية الطيبات,الوحدة الثانوية الطيبات,55,3015,Taibet,33.100498,6.41363,exact,dgpc_map,dgpc,"{""dgpc"":""245"",""dgpc_wilaya"":""55""}",UNITE SECONDAIRE,"RN16 CITE KHBNA EL SAHEN, TAIBET",029611131,029611132
55-002,الوحدة الثانوية توقرت,الوحدة الثانوية توقرت,55,3013,Touggourt,33.105999,6.0634,exact,dgpc_map,dgpc,"{""dgpc"":""246"",""dgpc_wilaya"":""55""}",UNITE SECONDAIRE,"RUE EL BAHDJA, TOUGGOURT",029663933,029663818
55-003,الوحدة الثانوية المقارين,الوحدة الثانوية المقارين,55,3019,Megarine,33.190601,6.07917,exact,dgpc_map,dgpc,"{""dgpc"":""610"",""dgpc_wilaya"":""55""}",UNITE SECONDAIRE,"CITE EL MOUDJAHIDINE, MEGARINE",029627892,029627816
55-004,الوحدة الثانوية تماسين,الوحدة الثانوية تماسين,55,3016,Temacine,33.028599,5.99746,exact,dgpc_map,dgpc,"{""dgpc"":""756"",""dgpc_wilaya"":""55""}",UNITE SECONDAIRE,TEMACINE,029635521,/
55-005,مديرية الحماية المدنية توقرت,مديرية الحماية المدنية توقرت,55,3008,Nezla,33.110298,6.04069,exact,dgpc_map,dgpc,"{""dgpc"":""836"",""dgpc_wilaya"":""55""}",SIEGE DE DIRECTION WILAYA,"CITE ADMINISTRATIVE EL MOUSTAKBEL, TOUGGOURT",044698629,044698624
55-006,الوحدة الرئيسية توقرت,الوحدة الرئيسية توقرت,55,3008,Nezla,33.122398,6.04435,exact,dgpc_map,dgpc,"{""dgpc"":""884"",""dgpc_wilaya"":""55""}",UNITE PRINCIPALE,"CITE EL MOUSTAKBEL, TOUGGOURT",044698540/41,044698424
55-007,مركز إسعاف الطرقات حاسي معمر_الحجيرة,مركز إسعاف الطرقات حاسي معمر_الحجيرة,55,3014,El-Hadjira,32.597698,5.84566,exact,dgpc_map,dgpc,"{""dgpc"":""612"",""dgpc_wilaya"":""55""}",POSTE DE SECOURS ROUTIER,"RN03 HASSI MAAMAR, EL HADJIRA",0470002135,/
55-008,الوحدة الثانوية الحجيرة,الوحدة الثانوية الحجيرة,55,3014,El-Hadjira,32.602699,5.52382,exact,dgpc_map,dgpc,"{""dgpc"":""247"",""dgpc_wilaya"":""55""}",UNITE SECONDAIRE,"CW33 CITE 08 MAI 1945, EL HADJIRA",029613333,029613465
