id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,cycle,cycle_label_fr,cycle_label_ar,kind,kind_label_fr,kind_label_ar,isced_levels,sector,address
35-00190,École Sayeb Ahmed,École Sayeb Ahmed,,35,3528,Ouled Hedadj,36.722514,3.369713,approximate,osm_centroid,osm,"{""osm"":""way/245475910""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00191,Ecole khaled ibn al walide (مدرسة خالد ابن الوليد),École Khalid Ibn Al Walid,Ecole khaled ibn al walide (مدرسة خالد ابن الوليد),35,3502,Boudouaou,36.709511,3.396456,approximate,osm_centroid,osm,"{""osm"":""way/245475912""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00192,Ecole cite 20 aout,Ecole cite 20 aout,,35,3502,Boudouaou,36.712823,3.396943,approximate,osm_centroid,osm,"{""osm"":""way/245475917""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00193,CEM (متوسطة الحلايمية الجديدة),École élémentaire,CEM (متوسطة الحلايمية الجديدة),35,3502,Boudouaou,36.712739,3.39573,approximate,osm_centroid,osm,"{""osm"":""way/245475920""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
35-00194,ecole primaire du centre de l'agglomeration de haouch el mekhfi,ecole primaire du centre de l'agglomeration de haouch el mekhfi,,35,3528,Ouled Hedadj,36.716754,3.36568,approximate,osm_centroid,osm,"{""osm"":""way/245475927""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,أولاد هداج
35-00195,,,,35,3528,Ouled Hedadj,36.717197,3.360558,approximate,osm_centroid,osm,"{""osm"":""way/245475930""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
35-00196,CEM,École élémentaire,,35,3502,Boudouaou,36.732441,3.40441,approximate,osm_centroid,osm,"{""osm"":""way/245483687""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
35-00197,CEM,École élémentaire,,35,3502,Boudouaou,36.730498,3.405625,approximate,osm_centroid,osm,"{""osm"":""way/245483693""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
35-00198,Ecole primaire,Ecole primaire,,35,3502,Boudouaou,36.732605,3.393782,approximate,osm_centroid,osm,"{""osm"":""way/245483695""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00199,CEM Mohamed Dahou,CEM Mohamed Dahou,,35,3502,Boudouaou,36.723271,3.410897,approximate,osm_centroid,osm,"{""osm"":""way/245483700""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
35-00200,Lycée Khaled El Djazairi,Lycée Khaled El Djazairi,ثانوية خالد الجزائري,35,3502,Boudouaou,36.731005,3.399998,approximate,osm_centroid,osm,"{""osm"":""way/245483714""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
35-00201,École Primaire,École Primaire,,35,3502,Boudouaou,36.733329,3.397905,approximate,osm_centroid,osm,"{""osm"":""way/245483721""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00202,École primaire,École primaire,,35,3502,Boudouaou,36.734437,3.395679,approximate,osm_centroid,osm,"{""osm"":""way/245483726""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00203,Ecole primaire,Ecole primaire,,35,3502,Boudouaou,36.732762,3.409505,approximate,osm_centroid,osm,"{""osm"":""way/245486422""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00204,Ecole primaire Moudjahid Ameur Ben Lamri,Ecole primaire Moudjahid Ameur Ben Lamri,المدرسة الابتدائية المجاهد عمر بن العمري,35,3516,Corso,36.753804,3.434139,approximate,osm_centroid,osm,"{""osm"":""way/245486424""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,public,
35-00205,CEM,École élémentaire,,35,3516,Corso,36.754332,3.440638,approximate,osm_centroid,osm,"{""osm"":""way/245489574""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
35-00206,École primaire,École primaire,,35,3516,Corso,36.753275,3.442752,approximate,osm_centroid,osm,"{""osm"":""way/245489578""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00207,Lycée Corso,Lycée Corso,,35,3502,Boudouaou,36.748186,3.432707,approximate,osm_centroid,osm,"{""osm"":""way/245489600""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,Corso
35-00208,CEM,École élémentaire,,35,3502,Boudouaou,36.731464,3.429805,approximate,osm_centroid,osm,"{""osm"":""way/245490589""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
35-00209,CEM,École élémentaire,,35,3528,Ouled Hedadj,36.720524,3.357967,approximate,osm_centroid,osm,"{""osm"":""way/253245245""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
35-00210,Primaire,Primaire,,35,3517,Ouled Moussa,36.674813,3.363833,approximate,osm_centroid,osm,"{""osm"":""way/253251961""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00211,Ecole Guerdouba Rabah,Ecole Guerdouba Rabah,,35,3528,Ouled Hedadj,36.704391,3.355081,approximate,osm_centroid,osm,"{""osm"":""way/253685352""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,public,"W122, comune ouled hadadj"
35-00212,CEM Ibn Khaldoun,CEM Ibn Khaldoun,,35,3516,Corso,36.753979,3.466523,approximate,osm_centroid,osm,"{""osm"":""way/255822521""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
35-00213,Ecole Ahmed Malek,Ecole Ahmed Malek,,35,3516,Corso,36.75428,3.46626,approximate,osm_centroid,osm,"{""osm"":""way/255822522""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00214,Ecole Mokhtar Fertas,Ecole Mokhtar Fertas,,35,3516,Corso,36.755541,3.465809,approximate,osm_centroid,osm,"{""osm"":""way/255822981""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00215,Lycée des frères Draoui,Lycée des frères Draoui,,35,3516,Corso,36.750962,3.47425,approximate,osm_centroid,osm,"{""osm"":""way/255858514""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
35-00216,Crèche,Crèche,,35,3516,Corso,36.75466,3.473946,approximate,osm_centroid,osm,"{""osm"":""way/255862301""}",prescolaire,Préscolaire / maternelle,روضة / تعليم تحضيري,regular,École ordinaire,مدرسة عادية,,,
35-00217,Lycée Mohamed Laid El Khalifa,Lycée Mohamed Laid El Khalifa,,35,3501,Boumerdes,36.758101,3.474141,approximate,osm_centroid,osm,"{""osm"":""way/255863395""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
35-00218,CEM central,CEM central,,35,3531,Khemis El Khechna,36.653156,3.330522,approximate,osm_centroid,osm,"{""osm"":""way/268236415""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
35-00219,CEM Ibn Konfodh El-Kassantini,CEM Ibn Konfodh El-Kassantini,,35,3531,Khemis El Khechna,36.654961,3.32931,approximate,osm_centroid,osm,"{""osm"":""way/268236418""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
35-00220,CEM BEKARI,CEM BEKARI,,35,3531,Khemis El Khechna,36.646872,3.335549,approximate,osm_centroid,osm,"{""osm"":""way/268268902""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
35-00221,Lycée Omar Kelacha,Lycée Omar Kelacha,,35,3531,Khemis El Khechna,36.646631,3.336139,approximate,osm_centroid,osm,"{""osm"":""way/268268903""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
35-00222,Nouveau lycée,Nouveau lycée,,35,3512,Tidjelabine,36.730363,3.487963,approximate,osm_centroid,osm,"{""osm"":""way/287788367""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
35-00223,C.E.M,C.E.M,,35,3512,Tidjelabine,36.731469,3.488118,approximate,osm_centroid,osm,"{""osm"":""way/287794332""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
35-00224,Primaire,Primaire,,35,3512,Tidjelabine,36.727314,3.49751,approximate,osm_centroid,osm,"{""osm"":""way/288222259""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00225,Primaire,Primaire,,35,3512,Tidjelabine,36.734677,3.493909,approximate,osm_centroid,osm,"{""osm"":""way/288222904""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00226,Lycée Tarikat Rabah,Lycée Tarikat Rabah,,35,3501,Boumerdes,36.772536,3.519682,approximate,osm_centroid,osm,"{""osm"":""way/288392562""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,35471
35-00227,Ecole Primaire Ali Boucif,Ecole Primaire Ali Boucif,,35,3528,Ouled Hedadj,36.71392,3.323405,approximate,osm_centroid,osm,"{""osm"":""way/290820261""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,"Ali Boucif, Ouled Heddadj 35000"
35-00228,Ecole Primaire Saad Dahleb,Ecole Primaire Saad Dahleb,,35,3528,Ouled Hedadj,36.713267,3.336996,approximate,osm_centroid,osm,"{""osm"":""way/290820666""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,"rue de la poste, Ouled Heddadj 35000"
35-00229,,,,35,3505,Baghlia,36.800888,3.856775,approximate,osm_centroid,osm,"{""osm"":""way/298205790""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
35-00230,,,,35,3502,Boudouaou,36.732999,3.428332,approximate,osm_centroid,osm,"{""osm"":""way/313828586""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
35-00231,Lycée Salem Allam,Lycée Salem Allam,,35,3528,Ouled Hedadj,36.712839,3.346278,approximate,osm_centroid,osm,"{""osm"":""way/315702857""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
35-00232,Primaire,Primaire,,35,3507,Naciria,36.745257,3.838084,approximate,osm_centroid,osm,"{""osm"":""way/323546951""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00233,,,,35,3510,Zemmouri,36.78887,3.601951,approximate,osm_centroid,osm,"{""osm"":""way/337681054""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
35-00234,,,,35,3531,Khemis El Khechna,36.653585,3.318982,approximate,osm_centroid,osm,"{""osm"":""way/339199972""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
35-00235,Technicum Larbi Ben Mhidi,Technicum Larbi Ben Mhidi,,35,3523,Dellys,36.918134,3.913448,approximate,osm_centroid,osm,"{""osm"":""way/347005804""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
35-00236,Lycée Frantz Fanon,Lycée Frantz Fanon,,35,3501,Boumerdes,36.764368,3.459133,approximate,osm_centroid,osm,"{""osm"":""way/353022319""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
35-00237,CEM Mohamed Zerrouki,CEM Mohamed Zerrouki,,35,3501,Boumerdes,36.772312,3.513442,approximate,osm_centroid,osm,"{""osm"":""way/354829498""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
35-00238,Orphelinat/pouponnière,Orphelinat/pouponnière,مركز حماية الطفولة المسعفة >6سنوات,35,3501,Boumerdes,36.763717,3.46302,approximate,osm_centroid,osm,"{""osm"":""way/356930398""}",prescolaire,Préscolaire / maternelle,روضة / تعليم تحضيري,regular,École ordinaire,مدرسة عادية,,,"cité 800 Boumerdes. Algérie, Boumerdes"
35-00239,,,,35,3527,Boudouaou El Bahri,36.768408,3.36998,approximate,osm_centroid,osm,"{""osm"":""way/366080236""}",prescolaire,Préscolaire / maternelle,روضة / تعليم تحضيري,regular,École ordinaire,مدرسة عادية,,,
35-00240,ثانوية احمد قنديل,Lycée Ahmed Qandil,ثانوية احمد قنديل,35,3502,Boudouaou,36.732222,3.412802,approximate,osm_centroid,osm,"{""osm"":""way/366867220""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,Boudouaou
35-00241,متوسطة موسى بن نصير,CEM Moussa ben Nasser,متوسطة موسى بن نصير,35,3502,Boudouaou,36.729954,3.412263,approximate,osm_centroid,osm,"{""osm"":""way/366867221""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
35-00242,CEM,École élémentaire,,35,3530,Hammedi,36.682952,3.25848,approximate,osm_centroid,osm,"{""osm"":""way/374355392""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
35-00243,CEM Houche Nedjma,CEM Houche Nedjma,,35,3530,Hammedi,36.686626,3.246741,approximate,osm_centroid,osm,"{""osm"":""way/374355395""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,,,
35-00244,Lycée,Lycée,,35,3518,Larbatache,36.636409,3.364882,approximate,osm_centroid,osm,"{""osm"":""way/386994213""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
35-00245,Ecole Primaire Ben Merzouga,Ecole Primaire Ben Merzouga,المدرسة الإبتدائية ذراع القندول موسى,35,3502,Boudouaou,36.713893,3.429401,approximate,osm_centroid,osm,"{""osm"":""way/390047131""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,"Cite Ben Merzouga, Boudouaou"
35-00246,,,,35,3523,Dellys,36.916016,3.878126,approximate,osm_centroid,osm,"{""osm"":""way/390841331""}",prescolaire,Préscolaire / maternelle,روضة / تعليم تحضيري,regular,École ordinaire,مدرسة عادية,,,
35-00247,Lycée 19 mai 1956,Lycée 19 mai 1956,,35,3523,Dellys,36.916568,3.879641,approximate,osm_centroid,osm,"{""osm"":""way/390841332""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
35-00248,,,,35,3532,El Kharrouba,36.638788,3.403442,approximate,osm_centroid,osm,"{""osm"":""way/396165990""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
35-00249,,,,35,3518,Larbatache,36.635226,3.363835,approximate,osm_centroid,osm,"{""osm"":""way/396165991""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
35-00250,,,,35,3532,El Kharrouba,36.638819,3.403676,approximate,osm_centroid,osm,"{""osm"":""way/396166000""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
35-00251,Mohamed kerchou,Mohamed kerchou,,35,3516,Corso,36.758005,3.455915,approximate,osm_centroid,osm,"{""osm"":""way/404000508""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
35-00252,CEM OULED LARBI,CEM OULED LARBI,,35,3531,Khemis El Khechna,36.670688,3.341342,approximate,osm_centroid,osm,"{""osm"":""way/406121367""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
35-00253,Ecole Mohamed Saidi Youcef,Ecole Mohamed Saidi Youcef,,35,3502,Boudouaou,36.726444,3.413602,approximate,osm_centroid,osm,"{""osm"":""way/422655358""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00254,Ecole Imouchen Rabah,Ecole Imouchen Rabah,,35,3527,Boudouaou El Bahri,36.76478,3.422847,approximate,osm_centroid,osm,"{""osm"":""way/432241609""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00255,Ecole primaire Mohammed Ben Omar,Ecole primaire Mohammed Ben Omar,,35,3511,Si Mustapha,36.727114,3.618353,approximate,osm_centroid,osm,"{""osm"":""way/438148847""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00256,,,,35,3511,Si Mustapha,36.721436,3.625068,approximate,osm_centroid,osm,"{""osm"":""way/438148848""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,Si Mustapha
35-00257,,,,35,3507,Naciria,36.747474,3.84244,approximate,osm_centroid,osm,"{""osm"":""way/444880573""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
35-00258,,,,35,3507,Naciria,36.749002,3.846327,approximate,osm_centroid,osm,"{""osm"":""way/444880584""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
35-00259,Ecole,Ecole,,35,3515,Timezrit,36.659856,3.841718,approximate,osm_centroid,osm,"{""osm"":""way/446357194""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
