id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,denomination
39-0581,Mosquée 33/7,Mosquée 33/7,,39,3915,Douar El Maa,33.377199,7.680057,exact,wikidata,wikidata,"{""wikidata"":""Q137877908""}",
39-0582,ساحة مسجد 33/7,,ساحة مسجد 33/7,39,3915,Douar El Maa,33.374511,7.687409,exact,wikidata,wikidata,"{""wikidata"":""Q137877910""}",
39-0583,مسجد في وادي العلندة,,مسجد في وادي العلندة,39,3901,El-Oued,33.354636,6.810971,exact,wikidata,wikidata,"{""wikidata"":""Q137878032""}",
39-0584,مسجد عبد الله بن المبارك 33/6,,مسجد عبد الله بن المبارك 33/6,39,3903,Oued El Alenda,33.242067,6.793734,exact,wikidata,wikidata,"{""wikidata"":""Q137878042""}",
39-0585,مسجد الشيخ الحسين حمادي العتيق بالنخلة 33/6,,مسجد الشيخ الحسين حمادي العتيق بالنخلة 33/6,39,3925,El Ogla,33.278081,6.948847,exact,wikidata,wikidata,"{""wikidata"":""Q137878492""}",
39-0586,مصلى 33/7,,مصلى 33/7,39,3919,Ben Guecha,33.335769,7.069051,exact,wikidata,wikidata,"{""wikidata"":""Q137878493""}",
39-0587,مسجد التجانية فرع لـ عين ماضي 33/6,,مسجد التجانية فرع لـ عين ماضي 33/6,39,3907,Kouinine,33.39136,6.778814,exact,wikidata,wikidata,"{""wikidata"":""Q137878778""}",
39-0588,مسجد الخليل حي علي دربال في الرباح,,مسجد الخليل حي علي دربال في الرباح,39,3905,Nakhla,33.277537,6.916059,exact,wikidata,wikidata,"{""wikidata"":""Q137878791""}",
39-0589,مصلى حي الدريدي في الرباح,,مصلى حي الدريدي في الرباح,39,3905,Nakhla,33.272051,6.904066,exact,wikidata,wikidata,"{""wikidata"":""Q137878795""}",
39-0590,مسجد غرايسة في الرباح,,مسجد غرايسة في الرباح,39,3904,Bayadha,33.307353,6.907246,exact,wikidata,wikidata,"{""wikidata"":""Q137878796""}",
39-0591,مسجد عمر بن الخطاب في الرباح,,مسجد عمر بن الخطاب في الرباح,39,3905,Nakhla,33.269107,6.916861,exact,wikidata,wikidata,"{""wikidata"":""Q137878797""}",
39-0592,مسجد الامام البخاري في الرقيبة,,مسجد الامام البخاري في الرقيبة,39,3908,Reguiba,33.581499,6.728309,exact,wikidata,wikidata,"{""wikidata"":""Q137880027""}",
39-0593,مسجد السلام في الرقيبة,,مسجد السلام في الرقيبة,39,3908,Reguiba,33.578212,6.718266,exact,wikidata,wikidata,"{""wikidata"":""Q137880028""}",
39-0594,مسجد عبد الحميد ابن باديس في الرقيبة,,مسجد عبد الحميد ابن باديس في الرقيبة,39,3908,Reguiba,33.575346,6.722412,exact,wikidata,wikidata,"{""wikidata"":""Q137880029""}",
39-0595,مسجد إبراهيم الخليل في الرقيبة,,مسجد إبراهيم الخليل في الرقيبة,39,3908,Reguiba,33.572556,6.735385,exact,wikidata,wikidata,"{""wikidata"":""Q137880030""}",
39-0596,المصلى في الرقيبة,,المصلى في الرقيبة,39,3908,Reguiba,33.570335,6.736695,exact,wikidata,wikidata,"{""wikidata"":""Q137880031""}",
39-0597,مسجد الإمام الشاطبي في الرقيبة,,مسجد الإمام الشاطبي في الرقيبة,39,3908,Reguiba,33.5704,6.718176,exact,wikidata,wikidata,"{""wikidata"":""Q137880032""}",
39-0598,مسجد المصطفى 33/6,,مسجد المصطفى 33/6,39,3908,Reguiba,33.598727,6.760647,exact,wikidata,wikidata,"{""wikidata"":""Q137880033""}",
39-0599,مسجد سيدنا عمرو بن العاص رضي الله عنه ذهيبة في الرقيبة,,مسجد سيدنا عمرو بن العاص رضي الله عنه ذهيبة في الرقيبة,39,3908,Reguiba,33.618095,6.6477,exact,wikidata,wikidata,"{""wikidata"":""Q137880034""}",
39-0600,المصلح اللهيوي في الرقيبة,,المصلح اللهيوي في الرقيبة,39,3908,Reguiba,33.567139,6.712639,exact,wikidata,wikidata,"{""wikidata"":""Q137880035""}",
39-0601,مسجد سلمان الفارسي رضي الله عنه، الذواودة بهبة في الرقيبة,,مسجد سلمان الفارسي رضي الله عنه، الذواودة بهبة في الرقيبة,39,3908,Reguiba,33.601813,6.750563,exact,wikidata,wikidata,"{""wikidata"":""Q137880036""}",
39-0602,مسجد عمر الفاروق العتيق بهبة في الرقيبة,,مسجد عمر الفاروق العتيق بهبة في الرقيبة,39,3908,Reguiba,33.598601,6.744874,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137880038"",""osm"":""way/449200658""}",sunni
39-0603,مسجد سيد الشهداء حمزة 33/6,,مسجد سيد الشهداء حمزة 33/6,39,3908,Reguiba,33.610415,6.757682,exact,wikidata,wikidata,"{""wikidata"":""Q137880039""}",
39-0604,مسجد حي فلسطين في الرقيبة,,مسجد حي فلسطين في الرقيبة,39,3908,Reguiba,33.512716,6.65608,exact,wikidata,wikidata,"{""wikidata"":""Q137880040""}",
39-0605,مسجد البشير الابراهيمي بالعرفجي في الرقيبة,,مسجد البشير الابراهيمي بالعرفجي في الرقيبة,39,3908,Reguiba,33.522403,6.656128,exact,wikidata,wikidata,"{""wikidata"":""Q137880041""}",
39-0606,مسجد عبد الله بن مسعود في سيدي عون,,مسجد عبد الله بن مسعود في سيدي عون,39,3916,Sidi Aoun,33.520223,6.899515,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137880415"",""osm"":""way/449133193""}",sunni
39-0607,مسجد حي العامرية في سيدي عون,,مسجد حي العامرية في سيدي عون,39,3916,Sidi Aoun,33.539622,6.875682,exact,wikidata,wikidata,"{""wikidata"":""Q137880418""}",
39-0608,الجامع القديم الجديدة الشمالية في سيدي عون,,الجامع القديم الجديدة الشمالية في سيدي عون,39,3916,Sidi Aoun,33.575573,6.857157,exact,wikidata,wikidata,"{""wikidata"":""Q137880421""}",
39-0609,مسجد سيدنا أنس بن مالك رضي الله عنه 33/6,,مسجد سيدنا أنس بن مالك رضي الله عنه 33/6,39,3906,Guemar,33.472051,6.804947,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137881356"",""osm"":""way/1141338013""}",
39-0610,المسجد الكبير 33/6,,المسجد الكبير 33/6,39,3906,Guemar,33.493433,6.72052,exact,wikidata,wikidata,"{""wikidata"":""Q137881367""}",
39-0611,مسجد سيدي عبد القادر الجيلاني رضي الله عنه 33/7,,مسجد سيدي عبد القادر الجيلاني رضي الله عنه 33/7,39,3914,Taleb Larbi,33.814254,7.355031,exact,wikidata,wikidata,"{""wikidata"":""Q137881411""}",
39-0612,موقع مسجد التقوى تغزوت 33/6,,موقع مسجد التقوى تغزوت 33/6,39,3906,Guemar,33.469415,6.801968,exact,wikidata,wikidata,"{""wikidata"":""Q137882250""}",
39-0613,,,,39,3907,Kouinine,33.409623,6.8244,approximate,osm_way,osm,"{""osm"":""way/1097934843""}",
39-0614,المسجد العتيق بتغزوت خلال 1580,,المسجد العتيق بتغزوت خلال 1580,39,3906,Guemar,33.477349,6.799479,approximate,osm_way,osm,"{""osm"":""way/1141338031""}",
39-0615,مسجد سيدي العيد,,مسجد سيدي العيد,39,3906,Guemar,33.479202,6.797247,approximate,osm_way,osm,"{""osm"":""way/1141338036""}",
39-0616,مصلى,,مصلى,39,3905,Nakhla,33.275987,6.906558,approximate,osm_way,osm,"{""osm"":""way/1151508556""}",
39-0617,,,,39,3901,El-Oued,33.358056,6.861994,approximate,osm_way,osm,"{""osm"":""way/1188292811""}",
39-0618,,,,39,3925,El Ogla,33.247021,6.947883,approximate,osm_way,osm,"{""osm"":""way/1472148589""}",sunni
39-0619,,,,39,3925,El Ogla,33.242239,6.943939,approximate,osm_way,osm,"{""osm"":""way/1472149470""}",
39-0620,,,,39,3916,Sidi Aoun,33.543229,6.904921,approximate,osm_way,osm,"{""osm"":""way/448563803""}",sunni
39-0621,مسجد طلحة بن الزبير,,مسجد طلحة بن الزبير,39,3913,Hassi Khalifa,33.567998,6.950212,approximate,osm_way,osm,"{""osm"":""way/448574837""}",sunni
40-0001,,,,40,4009,El Oueldja,34.976788,6.742682,exact,osm_node,osm,"{""osm"":""node/10801828969""}",
40-0002,,,,40,4008,Bouhmama,35.311948,6.69945,exact,osm_node,osm,"{""osm"":""node/3254903564""}",
40-0003,,,,40,4006,Ain Touila,35.443918,7.466395,exact,osm_node,osm,"{""osm"":""node/4328043422""}",
40-0004,,,,40,4017,El Mahmal,35.374813,7.212243,exact,osm_node,osm,"{""osm"":""node/4329386204""}",sunni
40-0005,,,,40,4009,El Oueldja,34.916264,6.680248,exact,osm_node,osm,"{""osm"":""node/4348323038""}",
40-0006,,,,40,4014,Tamza,35.237743,6.992836,exact,osm_node,osm,"{""osm"":""node/4386879182""}",
40-0007,المسجد العتيق,Mosquée el Attik,المسجد العتيق,40,4010,Remila,35.510521,6.810466,exact,osm_node,osm,"{""osm"":""node/4406628234""}",
40-0008,,,,40,4013,Babar,35.154208,7.090648,exact,osm_node,osm,"{""osm"":""node/6503470708""}",
40-0009,,,,40,4020,Khirane,34.611229,6.669989,exact,osm_node,osm,"{""osm"":""node/7707699328""}",
40-0010,مسجد الصحابة الميتة,,مسجد الصحابة الميتة,40,4020,Khirane,34.484189,7.050496,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137807232"",""osm"":""node/7723445064""}",
40-0011,ibn badis mosque,ibn badis mosque,مسجد عبد الحميد بن باديس,40,4001,Khenchela,35.435743,7.147214,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137807438"",""osm"":""way/454294731""}",sunni
40-0012,مسجد الفلاح,Mosquée El Falah,مسجد الفلاح,40,4015,Ensigha,35.416067,7.146123,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137807439"",""osm"":""way/1485836868""}",
40-0013,Masjed Atouba,Masjed Atouba,مسجد التوبة,40,4001,Khenchela,35.425657,7.158216,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137807524"",""osm"":""way/1503915141""}",
40-0014,مسجد الهدى في قايس,,مسجد الهدى في قايس,40,4003,Kais,35.498198,6.91492,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137842798"",""osm"":""way/693993441""}",
40-0015,Anas ibn malik. Khenchela in Khenchela,Anas ibn malik. Khenchela in Khenchela,مسجد أنس ابن مالك,40,4001,Khenchela,35.420177,7.136467,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137843277"",""osm"":""way/317329828""}",sunni
40-0016,قايس في قايس,,قايس في قايس,40,4003,Kais,35.494867,6.916263,exact,wikidata,wikidata,"{""wikidata"":""Q137843452""}",
40-0017,مسجد أبو ذر الغفاري في خنشلة,Mosquée Abu Dhar Alghifari,مسجد أبو ذر الغفاري في خنشلة,40,4015,Ensigha,35.413782,7.13224,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137843453"",""osm"":""way/316587031""}",
40-0018,Ammar bin Yasser mosque in Kaïs,Ammar bin Yasser mosque in Kaïs,,40,4003,Kais,35.496089,6.925861,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137845090"",""osm"":""node/4311238275""}",
40-0019,Mosquée Omar ben abdulaziz in Khenchela,Mosquée Omar ben abdulaziz in Khenchela,,40,4001,Khenchela,35.445386,7.146933,exact,wikidata,wikidata,"{""wikidata"":""Q137845092""}",
40-0020,بوجلبانة في خنشلة,Mosquée El Sounna,بوجلبانة في خنشلة,40,4001,Khenchela,35.439002,7.136353,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137845093"",""osm"":""way/1503921641""}",sunni
40-0021,مسجد خديجة أم المؤمنين رضي الله عنها في خنشلة,Mosquée Khadidja Oum El-mouminin,مسجد خديجة أم المؤمنين رضي الله عنها في خنشلة,40,4001,Khenchela,35.426741,7.139666,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137846138"",""osm"":""way/454667010""}",sunni
40-0022,L'ancienne mosquée in Kaïs,L'ancienne mosquée in Kaïs,,40,4003,Kais,35.491005,6.928377,exact,wikidata,wikidata,"{""wikidata"":""Q137846411""}",
40-0023,Errahmane Mosque in Khenchela,Errahmane Mosque in Khenchela,,40,4001,Khenchela,35.430016,7.152708,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137846416"",""osm"":""way/454667657""}",sunni
40-0024,مسجد علي كرم الله وجهه بايو في وادي الطاقة,,مسجد علي كرم الله وجهه بايو في وادي الطاقة,40,4007,Taouzianat,35.423114,6.34302,exact,wikidata,wikidata,"{""wikidata"":""Q137846474""}",
40-0025,El-Amir Abd El-Kader Mosque in Khenchela,El-Amir Abd El-Kader Mosque in Khenchela,مسجد الأمير عبد القادر,40,4001,Khenchela,35.43176,7.145931,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137846569"",""osm"":""way/317409444""}",sunni
40-0026,مسجد أبو ذر الغفاري 2 في خنشلة,Mosquée Es-Salem,مسجد أبو ذر الغفاري 2 في خنشلة,40,4001,Khenchela,35.42008,7.149677,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137846666"",""osm"":""way/1485970118""}",sunni
40-0027,مسجد طارق بن زياد في خنشلة,Mosquée Tariq Ibn Ziyad,مسجد طارق بن زياد في خنشلة,40,4001,Khenchela,35.427574,7.161867,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137847014"",""osm"":""way/1498645490""}",
40-0028,مسجد عبد الرحمن بن عوف في خنشلة,,مسجد عبد الرحمن بن عوف في خنشلة,40,4001,Khenchela,35.41866,7.154528,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137847015"",""osm"":""way/1485833657""}",
40-0029,1 er Novembre Mosque in Khenchela,1 er Novembre Mosque in Khenchela,مسجد 1 نوفمبر,40,4001,Khenchela,35.428295,7.13525,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137847016"",""osm"":""way/454667015""}",sunni
40-0030,مسجد خالد بن الوليد ذراع عيسي في وادي الطاقة,,مسجد خالد بن الوليد ذراع عيسي في وادي الطاقة,40,4007,Taouzianat,35.462641,6.320965,exact,wikidata,wikidata,"{""wikidata"":""Q137847085""}",
40-0031,Masjid El Faateh Zoui in Ouled Rechache,Masjid El Faateh Zoui in Ouled Rechache,الفتح,40,4016,Ouled Rechache,35.29902,7.346844,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137847097"",""osm"":""node/3240215753""}",
40-0032,مسجد السلام في بوحمامة,,مسجد السلام في بوحمامة,40,4008,Bouhmama,35.31919,6.748532,exact,wikidata,wikidata,"{""wikidata"":""Q137847268""}",
40-0033,مسجد طريق زوي في المحمل,,مسجد طريق زوي في المحمل,40,4016,Ouled Rechache,35.325235,7.295357,exact,wikidata,wikidata,"{""wikidata"":""Q137847430""}",
40-0034,مسجد الامام عبد الحميد بن باديس في يابوس,,مسجد الامام عبد الحميد بن باديس في يابوس,40,4019,Yabous,35.407989,6.641552,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137847779"",""osm"":""node/10796146741""}",
40-0035,سعد بن معاذ في عين الطويلة,,سعد بن معاذ في عين الطويلة,40,4006,Ain Touila,35.445287,7.46183,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137847792"",""osm"":""node/4328038482""}",
40-0036,مسجد الخلفاء الراشدين في قايس,elkhoulafa rachidine,مسجد الخلفاء الراشدين في قايس,40,4003,Kais,35.499272,6.913345,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137848436"",""osm"":""way/339558611""}",
40-0037,Mosquée du Takwa in El Mahmal,Mosquée du Takwa in El Mahmal,,40,4017,El Mahmal,35.377,7.202939,exact,wikidata,wikidata,"{""wikidata"":""Q137849348""}",
40-0038,Ali ibn Abi Taleb Mosque in Khenchela,Ali ibn Abi Taleb Mosque in Khenchela,,40,4001,Khenchela,35.441394,7.140279,exact,wikidata,wikidata,"{""wikidata"":""Q137849392""}",
40-0039,مسجد عقبة ابن نافع في خنشلة,RN 32,مسجد عقبة ابن نافع في خنشلة,40,4001,Khenchela,35.435759,7.151001,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137849393"",""osm"":""way/1486290961""}",sunni
40-0040,مسجد إبراهيم الخليل في خنشلة,Mosquée Ibrahim El Khalil,مسجد إبراهيم الخليل في خنشلة,40,4015,Ensigha,35.414204,7.154698,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137849395"",""osm"":""way/1255721085""}",
