name,name_fr,name_ar,layer,lat,lng,wilaya_code,wilaya_name_fr,wilaya_name_ar,nid_fr,nid_ar,has_virtual_tour,source
"02.	Annexe du centre national de recherches préhistoriques, anthropologiques et historiques.","02.	Annexe du centre national de recherches préhistoriques, anthropologiques et historiques.",CNRPAH ملحقة المركز الوطني للبحوث في عصور ما قبل التاريخ وفى علم الإنسان والتاريخ,cultural-center,35.236407,4.162894,28,M'Sila,المسيلة,1550,1122,false,patrimoineculturelalgerien.org
Direction de la culture de Mascara,Direction de la culture de Mascara,مديرية الثقافة لولاية معسكر,cultural-directorate,35.406373,0.143452,29,Mascara,معسكر,788,784,false,patrimoineculturelalgerien.org
Direction de la culture de Ouargla,Direction de la culture de Ouargla,مديرية الثقافة لولاية ورقلة,cultural-directorate,31.934801,5.30434,30,Ouargla,ورقلة,626,641,false,patrimoineculturelalgerien.org
Direction de la culture de El Tarf,Direction de la culture de El Tarf,مديرية الثقافة لولاية الطارف,cultural-directorate,36.768656,8.309898,36,El Tarf,الطارف,803,662,false,patrimoineculturelalgerien.org
direction de la culture Tindouf,direction de la culture Tindouf,مديرية الثقافة,cultural-directorate,27.653732,-8.124937,37,Tindouf,تندوف,1557,1099,false,patrimoineculturelalgerien.org
Direction de la culture de Tissemsilt,Direction de la culture de Tissemsilt,مديرية الثقافة لولاية تيسمسيلت,cultural-directorate,35.599153,1.809182,38,Tissemsilt,تيسمسيلت,804,686,false,patrimoineculturelalgerien.org
Maisons de culture El Oued,Maisons de culture El Oued,دار الثقافة محمد الأمين العمودي,cultural-house,33.35983,6.865004,39,El Oued,الوادي,70,713,false,patrimoineculturelalgerien.org
Direction de la culture de El Oued,Direction de la culture de El Oued,مديرية الثقافة الوادي,cultural-directorate,33.397561,6.871544,39,El Oued,الوادي,805,608,false,patrimoineculturelalgerien.org
OGEBC KHENCHELA,OGEBC KHENCHELA,فرع الديوان الوطني لتسيير و استغلال الممتلكات الثقافية المحمية خنشلة,cultural-house,35.435807,7.138031,40,Khenchela,خنشلة,1552,850,false,patrimoineculturelalgerien.org
cinématographique (khenchela),cinématographique (khenchela),سينماتيك خنشلة,cinema,35.426678,7.146707,40,Khenchela,خنشلة,1337,853,false,patrimoineculturelalgerien.org
Direction de la culture de Khenchela,Direction de la culture de Khenchela,مديرية الثقافة لولاية خنشلة,cultural-directorate,35.435756,7.138009,40,Khenchela,خنشلة,806,536,false,patrimoineculturelalgerien.org
Direction de la culture et des arts de Souk Ahras,Direction de la culture et des arts de Souk Ahras,مديرية الثقافة و الفنون لولاية سوق أهراس سوق اهراس ( مؤسسة منجزة حيز الخدمة)),cultural-directorate,36.280381,7.935725,41,Souk Ahras,سوق أهراس,807,227,false,patrimoineculturelalgerien.org
Maison de la CultureTahar Ouattar,Maison de la CultureTahar Ouattar,دار الثقافة الطاهر وطار سوق أهراس,cultural-house,36.280451,7.936024,41,Souk Ahras,سوق أهراس,1363,858,false,patrimoineculturelalgerien.org
cinémathèque Souk Ahras,cinémathèque Souk Ahras,متحف السينما سوق اهراس,cinema,36.284174,7.954642,41,Souk Ahras,سوق أهراس,1380,210,false,patrimoineculturelalgerien.org
direction de la culture et des arts de la wilaya  de tipasa,direction de la culture et des arts de la wilaya  de tipasa,مديرية الثقافة  والفنون ولاية تيبازة,cultural-directorate,36.592638,2.450734,42,Tipaza,تيبازة,1421,1352,false,patrimoineculturelalgerien.org
Ecole Régionale des Beaux –Arts  de la Wilaya de Tipasa.,Ecole Régionale des Beaux –Arts  de la Wilaya de Tipasa.,المدرسة الجهوية للفنون الجميلة ولاية تيبازة,arts-school,36.589928,2.453212,42,Tipaza,تيبازة,1528,843,false,patrimoineculturelalgerien.org
Centre arabe d'archéologie,Centre arabe d'archéologie,المركز العربي للآثار,cultural-center,36.591684,2.459237,42,Tipaza,تيبازة,18,,false,patrimoineculturelalgerien.org
"Complexe Culturel de l'artiste  ""Abdelwahab Salim"" du Chenoua","Complexe Culturel de l'artiste  ""Abdelwahab Salim"" du Chenoua","المركب الثقافي "" عبد الوهاب سليم "" بشنوة  تيبازة",cultural-house,36.605687,2.407727,42,Tipaza,تيبازة,1008,1007,false,patrimoineculturelalgerien.org
Maison de la Culture Moubarak El-Mili,Maison de la Culture Moubarak El-Mili,دار الثقافة مبارك الميلي,cultural-center,36.442071,6.258075,43,Mila,ميلة,1554,496,false,patrimoineculturelalgerien.org
Direction de la culture de Aïn Defla,Direction de la culture de Aïn Defla,مديرية الثقافة عين الدفلى,cultural-directorate,36.262997,1.954141,44,Aïn Defla,عين الدفلى,808,505,false,patrimoineculturelalgerien.org
Direction de la culture de Naâma,Direction de la culture de Naâma,مديرية الثقافة لولاية النعامة,cultural-directorate,33.281,-0.309861,45,Naâma,النعامة,809,679,false,patrimoineculturelalgerien.org
salle cinéma FLAOUCEN,salle cinéma FLAOUCEN,قاعة السينيما فلاوسن,cinema,35.290961,-1.141322,46,Aïn Témouchent,عين تموشنت,1461,840,false,patrimoineculturelalgerien.org
salle de cinéma soummam,salle de cinéma soummam,قاعة السنيما الصومام,cinema,35.292874,-1.140882,46,Aïn Témouchent,عين تموشنت,1466,839,false,patrimoineculturelalgerien.org
Direction de la culture,Direction de la culture,مديرية الثقافة,cultural-directorate,35.304899,-1.143933,46,Aïn Témouchent,عين تموشنت,1454,1227,false,patrimoineculturelalgerien.org
Office national du parc culturel du Touat-Gourara-Tidikelt,Office national du parc culturel du Touat-Gourara-Tidikelt,الديوان الوطني للحظيرة الثقافية  لتوات قورارة تيديكلت,cultural-house,27.868941,-0.295321,01,Adrar,أدرار,,882,false,patrimoineculturelalgerien.org
Centre national des manuscrits,Centre national des manuscrits,المركز الوطني للمخطوطات,cultural-center,27.886836,-0.286745,01,Adrar,أدرار,,643,false,patrimoineculturelalgerien.org
"Maison de la culture Chahid Chibani Mohamed, Adrar","Maison de la culture Chahid Chibani Mohamed, Adrar",دار الثقافة الشهيدي شيباني محمد أدرار,cultural-house,27.873212,-0.289687,01,Adrar,أدرار,,633,false,patrimoineculturelalgerien.org
Palais de la culture et des arts,Palais de la culture et des arts,قصر الثقافة الفنون,cultural-palace,27.878288,-0.263559,01,Adrar,أدرار,,885,false,patrimoineculturelalgerien.org
Maison de la culture,Maison de la culture,دار الثقافة,cultural-house,36.161663,1.344937,02,Chlef,الشلف,,976,false,patrimoineculturelalgerien.org
Institut de musique El Hachemi Guerouabi,Institut de musique El Hachemi Guerouabi,معهد الموسيقى الهاشمي قروابي,arts-school,36.1664,1.337966,02,Chlef,الشلف,,1029,false,patrimoineculturelalgerien.org
Salle de cinéma El Djedida - Ténès,Salle de cinéma El Djedida - Ténès,قاعة سينما الجديدة –تنس,cinema,36.510365,1.306264,02,Chlef,الشلف,,1030,false,patrimoineculturelalgerien.org
"Maison de la culture ""Abdallah Ben Kériou""","Maison de la culture ""Abdallah Ben Kériou""","دار الثقافة ""التخي عبد الله بن كريو""",cultural-house,33.793336,2.860995,03,Laghouat,الأغواط,,368,false,patrimoineculturelalgerien.org
Salle de cinéma Sidi Okba,Salle de cinéma Sidi Okba,قاعة سينما سيدي عقبة,cinema,34.113452,2.101882,03,Laghouat,الأغواط,,306,false,patrimoineculturelalgerien.org
"Centre culturel ""Chahid Ahmed Farahtia""","Centre culturel ""Chahid Ahmed Farahtia""","المركز الثقافي ""الشهيد أحمد فراحتية""",cultural-house,34.105951,2.075336,03,Laghouat,الأغواط,,366,false,patrimoineculturelalgerien.org
Maison de la culture Nouar Boubaker,Maison de la culture Nouar Boubaker,دار الثقافة نوار بوبكر,cultural-house,35.869333,7.115389,04,Oum El Bouaghi,أم البواقي,,642,false,patrimoineculturelalgerien.org
Institut régional de formation musicale de Batna,Institut régional de formation musicale de Batna,المعهد الجهوي للتكوين الموسيقي باتنة,arts-school,35.549376,6.168721,05,Batna,باتنة,,312,false,patrimoineculturelalgerien.org
Centre national de recherche en archéologie - annexe de Tazoult - Batna,Centre national de recherche en archéologie - annexe de Tazoult - Batna,المركز الوطني للبحث في علم الأثار –ملحقة تازولت- باتنة-,cultural-center,35.494775,6.247816,05,Batna,باتنة,,465,false,patrimoineculturelalgerien.org
Centre culturel de Fesdis,Centre culturel de Fesdis,المركز الثقافي فيسديس,cultural-house,35.62648,6.264811,05,Batna,باتنة,,457,false,patrimoineculturelalgerien.org
Maison de la culture Mohamed Laïd Al Khalifa,Maison de la culture Mohamed Laïd Al Khalifa,دار الثقافة محمد العيد آل خليفة,cultural-house,35.553712,6.181606,05,Batna,باتنة,,238,false,patrimoineculturelalgerien.org
École régionale des beaux-arts,École régionale des beaux-arts,المدرسة الجهوية للفنون الجميلة,arts-school,35.553667,6.157972,05,Batna,باتنة,,434,false,patrimoineculturelalgerien.org
Annexe de l'École régionale des beaux-arts,Annexe de l'École régionale des beaux-arts,ملحق المدرسة الجهوية للفون الجميلة,arts-school,34.846889,5.700476,07,Biskra,بسكرة,,739,false,patrimoineculturelalgerien.org
Maison de la culture Ahmed Reda Houhou,Maison de la culture Ahmed Reda Houhou,دار الثقافة احمد رضا حوحو,cultural-house,34.852047,5.730145,07,Biskra,بسكرة,,582,false,patrimoineculturelalgerien.org
Annexe du Centre national des manuscrits,Annexe du Centre national des manuscrits,ملحقة المركز الوطني للمخطوطات,cultural-center,34.847289,5.699688,07,Biskra,بسكرة,,738,false,patrimoineculturelalgerien.org
Annexe de l'Institut régional de formation musicale,Annexe de l'Institut régional de formation musicale,ملحق المعهد الجهوي للتكوين الموسيقي,arts-school,34.847395,5.700554,07,Biskra,بسكرة,,737,false,patrimoineculturelalgerien.org
Musée du cinéma,Musée du cinéma,متحف السينما,cinema,31.618164,-2.215949,08,Bechar,بشار,,624,false,patrimoineculturelalgerien.org
Siège de la Direction de la culture de la wilaya de Bouira,Siège de la Direction de la culture de la wilaya de Bouira,مقر مديرية الثقافة لولاية البويرة,cultural-directorate,36.369185,3.900619,10,Bouira,البويرة,,1100,false,patrimoineculturelalgerien.org
Maison de la culture de Tamanrasset,Maison de la culture de Tamanrasset,دار الثقافة تامنغست,cultural-house,22.78793,5.525793,11,Tamanrasset,تمنراست,,302,false,patrimoineculturelalgerien.org
Maison de la culture de la wilaya de Tébessa,Maison de la culture de la wilaya de Tébessa,دار الثقافــة لولايــة تبســة,cultural-house,35.39952,8.111921,12,Tébessa,تبسة,,241,false,patrimoineculturelalgerien.org
Centre des arts et des expositions de Tlemcen,Centre des arts et des expositions de Tlemcen,مركز الفنون و المعارض تلمسان,cultural-center,34.91156,1.339969,13,Tlemcen,تلمسان,,1019,false,patrimoineculturelalgerien.org
Annexe des beaux-arts,Annexe des beaux-arts,ملحقة الفنون الجميلة,arts-school,35.3495,1.3132,14,Tiaret,تيارت,,1174,false,patrimoineculturelalgerien.org
Office national de la culture et de l'information,Office national de la culture et de l'information,الديوان الوطني للثقافة والإعلام,cultural-house,36.770408,3.054952,16,Alger,الجزائر,,1343,false,patrimoineculturelalgerien.org
Salle de cinéma Dounia Zed,Salle de cinéma Dounia Zed,Salle de Cinéma Dounia Zed,cinema,34.830194,0.152521,20,Saïda,سعيدة,,244,false,patrimoineculturelalgerien.org
Maison de la culture Mohamed Seradj,Maison de la culture Mohamed Seradj,دار الثقافة محمد سراج,cultural-house,36.868054,6.909407,21,Skikda,سكيكدة,,705,false,patrimoineculturelalgerien.org
Palais de la culture Malek Chebel de Skikda,Palais de la culture Malek Chebel de Skikda,قصر الثقافة لسكيكدة مالك شبل,cultural-palace,36.882194,6.911139,21,Skikda,سكيكدة,,730,false,patrimoineculturelalgerien.org
Salle de cinéma El Amarna,Salle de cinéma El Amarna,قاعة سينما العمارنة,cinema,35.188161,-0.633053,22,Sidi Bel Abbès,سيدي بلعباس,,697,false,patrimoineculturelalgerien.org
Salle de cinéma Tessala,Salle de cinéma Tessala,قاعة سينما تسالة,cinema,35.192784,-0.634117,22,Sidi Bel Abbès,سيدي بلعباس,,696,false,patrimoineculturelalgerien.org
La Cinémathèque,La Cinémathèque,السينماتيك,cinema,36.90659,7.760337,23,Annaba,عنابة,,472,false,patrimoineculturelalgerien.org
École des beaux-arts - annexe d'Annaba,École des beaux-arts - annexe d'Annaba,مدرسة الفنون الجميلة - ملحقة عنابة,arts-school,36.861603,7.738624,23,Annaba,عنابة,,975,false,patrimoineculturelalgerien.org
Institut de formation musicale,Institut de formation musicale,معهد التكوين الموسيقي,arts-school,36.861574,7.737701,23,Annaba,عنابة,,974,false,patrimoineculturelalgerien.org
Annexe de l'École des beaux-arts,Annexe de l'École des beaux-arts,ملحقة مدرسة الفنون الجميلة,arts-school,36.443789,7.425367,24,Guelma,قالمة,,1001,false,patrimoineculturelalgerien.org
Maison de la culture de Guelma,Maison de la culture de Guelma,دار الثقافة قالمة,cultural-house,36.458833,7.424083,24,Guelma,قالمة,,670,false,patrimoineculturelalgerien.org
Maison de la culture Malek Haddad de Constantine,Maison de la culture Malek Haddad de Constantine,دار الثقافة مالك حداد قسنطينة,cultural-house,36.351324,6.606888,25,Constantine,قسنطينة,,1415,false,patrimoineculturelalgerien.org
Maison de la culture Hassan El Hassani de la wilaya de Médéa,Maison de la culture Hassan El Hassani de la wilaya de Médéa,دار الثقافة حسن الحسني لولاية المدية,cultural-house,36.260251,2.761663,26,Médéa,المدية,,352,false,patrimoineculturelalgerien.org
Institut de musique de la wilaya de Mostaganem,Institut de musique de la wilaya de Mostaganem,معهد الموسيقى لولاية مستغانم,arts-school,35.926111,0.079167,27,Mostaganem,مستغانم,,211,false,patrimoineculturelalgerien.org
"École régionale des beaux-arts ""Mohamed Khadda"" de Mostaganem","École régionale des beaux-arts ""Mohamed Khadda"" de Mostaganem","المدرسة الجهوية للفنون الجميلة "" محمد خدة "" مستغانم",arts-school,35.920836,0.064546,27,Mostaganem,مستغانم,,268,false,patrimoineculturelalgerien.org
Maison de la culture Chahid Guenfoud El Hamlaoui,Maison de la culture Chahid Guenfoud El Hamlaoui,دار الثقافة الشهيد  قنفود الحملاوي,cultural-house,35.70675,4.535444,28,M'Sila,المسيلة,,597,false,patrimoineculturelalgerien.org
Maison de la culture Abi Ras En-Naciri de Mascara,Maison de la culture Abi Ras En-Naciri de Mascara,دار الثقافة أبي راس الناصري معسكر,cultural-house,35.406078,0.142913,29,Mascara,معسكر,,1055,false,patrimoineculturelalgerien.org
